post_index,age,stop_word_ratio,most_common_word,word_count,unique_word_ratio,tfidf_score,sentiment_score,vader_sentiment_label,flair_sentiment_score,formality_score,formality_score_gunning_fog,punctuation_ratio,punctuation_correctness_score,grammar_error_ratio,avg_word_length,question_mark_ratio,exclamation_mark_ratio,comma_ratio,period_ratio,past_ratio,present_ratio,future_ratio,past_ratio_stanza,present_ratio_stanza,future_ratio_stanza
3148,23,0.3695652173913043,movie,29,0.8285714285714286,6.773762761269416e-05,0.042857142857142864,Neutral,0.8925653696060181,0.17859999999999998,8.56,0.20689655172413793,0.9310344827586207,0.1724137931034483,5.275862068965517,0.0,0.0,0.06896551724137931,0.13793103448275862,0.0,1.0,0.0,0.0,1.0,0.0
3149,16,0.5466284074605452,phone,316,0.5531400966183575,0.00018341024090427597,-0.02703703703703704,Positive,-0.9998390674591064,0.26760000000000006,5.56,0.2848101265822785,1.0,0.17088607594936708,5.363924050632911,0.05063291139240506,0.0,0.08860759493670886,0.13924050632911392,0.4090909090909091,0.5909090909090909,0.0,0.43859649122807015,0.5614035087719298,0.0
3150,25,0.3105022831050228,2003:,151,0.5660377358490566,0.00010725230695753824,0.18773333333333334,Negative,-0.9998140931129456,0.5011,15.08,0.2251655629139073,1.0,0.10596026490066225,5.4635761589403975,0.0,0.0,0.059602649006622516,0.026490066225165563,0.3,0.7,0.0,0.4666666666666667,0.5333333333333333,0.0
3151,25,0.5487804878048781,answer,74,0.8620689655172413,0.00011879448831918686,-0.009374999999999994,Negative,-0.9999862909317017,0.8671,32.3,0.13513513513513514,1.0,0.06756756756756757,5.45945945945946,0.0,0.0,0.04054054054054054,0.0945945945945946,0.6470588235294118,0.35294117647058826,0.0,0.6,0.4,0.0
3152,27,0.45652173913043476,gunshot,25,0.9354838709677419,5.947413595891869e-05,0.1464285714285714,Negative,-0.9971206188201904,0.45100000000000007,8.2,0.28,1.0,0.2,5.96,0.04,0.0,0.04,0.2,1.0,0.0,0.0,1.0,0.0,0.0
3153,17,0.44680851063829785,Blog,26,0.7727272727272727,7.399364911658894e-05,0.26875,Positive,0.997123658657074,0.4135,6.34,0.6538461538461539,1.0,0.23076923076923078,6.153846153846154,0.0,0.11538461538461539,0.0,0.5384615384615384,0.25,0.75,0.0,0.16666666666666666,0.8333333333333334,0.0
3154,16,0.5324675324675324,get,36,0.8035714285714286,8.268774468361499e-05,0.45,Positive,0.9788217544555664,0.18909999999999993,3.99,0.5555555555555556,1.0,0.08333333333333333,4.861111111111111,0.05555555555555555,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.0,0.5,0.5,0.0
3155,13,0.5174825174825175,dont,69,0.72,0.00011292409972684396,-0.027380952380952363,Positive,-0.9999327659606934,0.25950000000000006,4.64,0.5507246376811594,0.8985507246376812,0.30434782608695654,5.971014492753623,0.07246376811594203,0.043478260869565216,0.0,0.43478260869565216,0.3,0.7,0.0,0.3333333333333333,0.6666666666666666,0.0
3156,16,0.43,like,57,0.7564102564102564,9.734579327931303e-05,0.011249999999999982,Positive,-0.6005135774612427,0.17900000000000005,5.34,0.2631578947368421,0.9824561403508771,0.21052631578947367,5.228070175438597,0.0,0.10526315789473684,0.08771929824561403,0.05263157894736842,0.35714285714285715,0.6428571428571429,0.0,0.3333333333333333,0.6666666666666666,0.0
3157,23,0.0,,0,0.0,0.0,0.0,Neutral,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,24,0.3157894736842105,1.,13,0.7894736842105263,4.525022348225892e-05,0.0,Positive,0.9998695850372314,0.5204,11.83,0.6153846153846154,1.0,0.15384615384615385,5.461538461538462,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
3159,25,0.4,urlLink,9,0.9090909090909091,4.2340823431713465e-05,0.3125,Neutral,0.9973783493041992,0.12280000000000002,3.6,0.2222222222222222,1.0,0.3333333333333333,5.333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0
3160,33,0.4228571428571429,urlLink,202,0.6703296703296703,0.00017678621631526958,0.19457908163265306,Positive,-0.9878178238868713,0.36039999999999994,6.58,0.3465346534653465,0.9801980198019802,0.1782178217821782,5.965346534653466,0.009900990099009901,0.0,0.06435643564356436,0.2623762376237624,0.5,0.5,0.0,0.5882352941176471,0.4117647058823529,0.0
3161,17,0.5,get,56,0.8142857142857143,9.548848897987661e-05,0.01931818181818181,Positive,-0.9997031092643738,0.3123,7.31,0.17857142857142858,1.0,0.07142857142857142,5.053571428571429,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.05357142857142857,0.5,0.5,0.0,0.625,0.375,0.0
3162,35,0.48342541436464087,like,187,0.6230769230769231,0.00016906792972895836,-0.015832888489138486,Negative,-0.9999988079071045,0.26760000000000006,5.87,0.31016042780748665,0.9893048128342246,0.18181818181818182,5.545454545454546,0.0106951871657754,0.058823529411764705,0.06417112299465241,0.1711229946524064,0.6097560975609756,0.3902439024390244,0.0,0.6923076923076923,0.3076923076923077,0.0
3163,15,0.35051546391752575,got,63,0.75,9.954527117287687e-05,-0.3187499999999999,Negative,-0.999988317489624,0.28079999999999994,6.33,0.5396825396825397,1.0,0.1111111111111111,5.301587301587301,0.031746031746031744,0.031746031746031744,0.12698412698412698,0.3492063492063492,0.25,0.75,0.0,0.2857142857142857,0.7142857142857143,0.0
3164,27,0.4148148148148148,still,79,0.7264150943396226,0.0001125645540808992,-0.12541666666666665,Negative,-0.9999939203262329,0.19620000000000004,4.17,0.21518987341772153,1.0,0.25316455696202533,5.113924050632911,0.0,0.0379746835443038,0.05063291139240506,0.12658227848101267,0.6923076923076923,0.3076923076923077,0.0,0.7692307692307693,0.23076923076923078,0.0
3165,24,0.5454545454545454,huge,5,1.0,3.4210207348667715e-05,0.49999999999999994,Positive,-0.9871252179145813,0.0,2.0,0.6,1.0,0.4,7.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3166,24,0.38095238095238093,interesting,13,0.9523809523809523,6.120485789669496e-05,0.25,Positive,-0.9966627955436707,0.9434,2.6,0.6923076923076923,1.0,0.07692307692307693,10.0,0.07692307692307693,0.0,0.07692307692307693,0.38461538461538464,0.0,1.0,0.0,0.0,1.0,0.0
3167,26,0.40298507462686567,cans,40,0.8936170212765957,8.235702408167079e-05,0.0779591836734694,Positive,-0.9999455213546753,0.19720000000000004,4.2,0.15,1.0,0.05,5.125,0.0,0.0,0.025,0.125,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0
3168,24,0.5317919075144508,urlLink,81,0.7083333333333334,9.626030930076758e-05,0.2625,Positive,-0.5045352578163147,0.20640000000000003,5.56,0.1728395061728395,0.9876543209876543,0.2345679012345679,5.506172839506172,0.0,0.0,0.04938271604938271,0.1111111111111111,0.6,0.4,0.0,0.6,0.4,0.0
3169,24,0.4146341463414634,itz,48,0.7209302325581395,0.0001008172330430174,0.018749999999999996,Negative,-0.9999769926071167,0.42869999999999997,7.54,1.0625,0.75,0.5416666666666666,6.708333333333333,0.041666666666666664,0.041666666666666664,0.0,0.9583333333333334,0.625,0.375,0.0,0.6666666666666666,0.3333333333333333,0.0
3170,27,0.26666666666666666,Beta,11,1.0,4.276211479446874e-05,0.14285714285714285,Neutral,-0.962336540222168,0.21750000000000003,4.0,0.0,1.0,0.09090909090909091,4.545454545454546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3171,24,0.31962025316455694,urlLink,215,0.663003663003663,0.0001795368594958185,0.023872966114345442,Positive,-0.9999239444732666,0.46630000000000005,8.58,0.30697674418604654,0.9720930232558139,0.09302325581395349,5.613953488372093,0.0,0.0,0.06511627906976744,0.20930232558139536,0.59375,0.40625,0.0,0.6785714285714286,0.32142857142857145,0.0
3172,37,0.5109489051094891,idea.,67,0.5257731958762887,6.575007907510282e-05,0.276984126984127,Positive,-0.999859094619751,0.0,2.75,0.43283582089552236,1.0,0.2537313432835821,4.641791044776119,0.014925373134328358,0.0,0.05970149253731343,0.3582089552238806,0.8095238095238095,0.19047619047619047,0.0,0.85,0.15,0.0
3173,15,0.4090909090909091,go,13,0.7,5.0971563357809835e-05,0.25,Positive,0.9992895126342773,0.26659999999999995,5.68,0.5384615384615384,1.0,0.23076923076923078,5.769230769230769,0.0,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3174,27,0.4966532797858099,neck,376,0.5831622176591376,0.0001589275945425257,-0.003999999999999987,Positive,-0.9999668598175049,0.30110000000000003,6.73,0.23404255319148937,0.9973404255319149,0.14361702127659576,5.414893617021277,0.007978723404255319,0.010638297872340425,0.10638297872340426,0.10904255319148937,0.5517241379310345,0.4482758620689655,0.0,0.6071428571428571,0.39285714285714285,0.0
3175,26,0.5080385852090032,one,153,0.7165775401069518,0.00014811494716395518,0.031746031746031744,Negative,-0.9999935626983643,0.37659999999999993,6.48,0.20915032679738563,1.0,0.1503267973856209,5.568627450980392,0.032679738562091505,0.0,0.0457516339869281,0.13071895424836602,0.5806451612903226,0.41935483870967744,0.0,0.6785714285714286,0.32142857142857145,0.0
3176,42,0.5043383947939263,...,457,0.5946969696969697,0.000216852671102085,0.14566210045662098,Positive,0.8074660301208496,0.19519999999999993,4.64,0.33916849015317285,0.986870897155361,0.10284463894967177,4.864332603938731,0.00437636761487965,0.0,0.061269146608315096,0.2713347921225383,0.6068376068376068,0.39316239316239315,0.0,0.6086956521739131,0.391304347826087,0.0
3177,23,0.40350877192982454,",",136,0.74375,0.00013889449749505844,0.08763227513227514,Positive,0.8450186252593994,0.4314,10.68,0.18382352941176472,0.9632352941176471,0.11029411764705882,5.25,0.0,0.022058823529411766,0.09558823529411764,0.058823529411764705,0.5714285714285714,0.42857142857142855,0.0,0.5,0.5,0.0
3178,17,0.36363636363636365,urlLink,14,0.8823529411764706,5.2425500330671276e-05,0.05,Neutral,0.9569410085678101,0.18709999999999993,8.51,0.14285714285714285,1.0,0.2857142857142857,5.785714285714286,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0
3179,16,0.5504322766570605,believe,312,0.5331695331695332,0.00016186501614974088,0.02130952380952381,Negative,-0.9999686479568481,0.35430000000000006,5.28,0.1987179487179487,1.0,0.1282051282051282,5.480769230769231,0.02564102564102564,0.00641025641025641,0.028846153846153848,0.1346153846153846,0.27419354838709675,0.7258064516129032,0.0,0.2962962962962963,0.7037037037037037,0.0
3180,23,0.366412213740458,urlLink,83,0.7959183673469388,0.00011613870975586693,0.4666666666666666,Positive,0.9878886342048645,0.6071,10.68,0.18072289156626506,0.9759036144578314,0.1566265060240964,6.144578313253012,0.0,0.0,0.024096385542168676,0.1566265060240964,0.5,0.5,0.0,0.6153846153846154,0.38461538461538464,0.0
3181,15,0.3333333333333333,urlLink,8,0.9090909090909091,3.8823352165762735e-05,-0.16666666666666666,Neutral,-0.999843955039978,0.11260000000000003,8.2,0.0,1.0,0.25,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3182,17,0.49292452830188677,I'm,215,0.6704119850187266,0.00018331685561712437,0.18267543859649124,Positive,-0.9958926439285278,0.357,9.32,0.18604651162790697,0.9953488372093023,0.09767441860465116,5.432558139534883,0.0,0.0,0.11627906976744186,0.06976744186046512,0.35714285714285715,0.6428571428571429,0.0,0.5,0.5,0.0
3183,27,0.32,urlLink,17,0.8518518518518519,5.346269156355261e-05,0.35000000000000003,Positive,-0.9969823956489563,0.25849999999999995,4.63,0.7058823529411765,1.0,0.23529411764705882,5.823529411764706,0.058823529411764705,0.058823529411764705,0.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0
3184,15,0.46511627906976744,funny,23,0.8333333333333334,6.451174136598823e-05,0.15,Positive,-0.9989217519760132,0.3173999999999999,6.34,0.391304347826087,1.0,0.17391304347826086,5.521739130434782,0.0,0.0,0.21739130434782608,0.17391304347826086,0.14285714285714285,0.8571428571428571,0.0,0.3333333333333333,0.6666666666666666,0.0
3185,23,0.4205946337926033,like,799,0.4430493273542601,0.0002647459294969212,0.14174370399444366,Positive,-0.9998538494110107,0.21040000000000003,5.78,0.27409261576971217,0.9937421777221527,0.19774718397997496,5.2190237797246555,0.010012515644555695,0.08010012515644556,0.04380475594493116,0.11013767209011265,0.4601226993865031,0.5398773006134969,0.0,0.49673202614379086,0.5032679738562091,0.0
3186,23,0.36533084808946875,would,681,0.5461441213653603,0.00024447039391725265,0.07989718614718615,Positive,-0.9971717000007629,0.8646,12.41,0.1644640234948605,1.0,0.0513950073421439,6.684287812041116,0.0,0.0,0.0881057268722467,0.07488986784140969,0.48672566371681414,0.5132743362831859,0.0,0.5294117647058824,0.47058823529411764,0.0
3187,16,0.5,even,22,0.9333333333333333,6.961511404999707e-05,0.21999999999999997,Positive,-0.9995725750923157,0.19010000000000005,6.56,0.45454545454545453,1.0,0.2727272727272727,5.2727272727272725,0.0,0.0,0.0,0.45454545454545453,0.4,0.6,0.0,0.5,0.5,0.0
3188,15,0.48509485094850946,i've,190,0.6088709677419355,0.00015808156248720633,0.18742108585858583,Positive,-0.9999955892562866,0.19319999999999993,5.16,0.3736842105263158,1.0,0.20526315789473684,4.88421052631579,0.010526315789473684,0.0,0.09473684210526316,0.2631578947368421,0.45454545454545453,0.5454545454545454,0.0,0.5294117647058824,0.47058823529411764,0.0
3189,26,0.5205479452054794,never,35,0.9210526315789473,8.335697848179206e-05,0.48928571428571427,Positive,0.9902520179748535,0.6321,12.71,0.14285714285714285,1.0,0.17142857142857143,5.885714285714286,0.0,0.0,0.05714285714285714,0.08571428571428572,0.7,0.3,0.0,0.875,0.125,0.0
3190,27,0.4583333333333333,ownz,26,0.8421052631578947,7.114277636269713e-05,0.21312499999999995,Negative,-0.9999294281005859,0.26459999999999995,4.12,0.34615384615384615,0.9615384615384616,0.23076923076923078,5.423076923076923,0.0,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.0,1.0,0.0,0.0,1.0,0.0
3191,38,0.4642857142857143,lovely,45,0.8888888888888888,9.430029704001346e-05,0.18035714285714285,Positive,-0.9814413785934448,0.37659999999999993,8.93,0.17777777777777778,1.0,0.15555555555555556,5.866666666666666,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.5,0.5,0.0,0.5,0.5,0.0
3192,17,0.5454545454545454,dont,10,0.9230769230769231,4.556381186725905e-05,0.0,Neutral,-0.9856446981430054,0.38670000000000004,8.0,0.3,1.0,0.3,5.6,0.0,0.0,0.1,0.2,0.2,0.8,0.0,0.25,0.75,0.0
3193,14,0.4072164948453608,base,115,0.717391304347826,0.00012145266487128234,-0.0445601851851852,Positive,0.9974203109741211,0.19220000000000004,4.77,0.24347826086956523,0.991304347826087,0.17391304347826086,4.739130434782608,0.0,0.02608695652173913,0.06086956521739131,0.1565217391304348,0.6666666666666666,0.3333333333333333,0.0,0.7368421052631579,0.2631578947368421,0.0
3194,13,0.03696098562628337,TOC,469,0.044585987261146494,2.201601319566528e-05,0.5,Positive,0.9950439929962158,1.0,93.89,0.0042643923240938165,1.0,0.24733475479744135,3.0554371002132195,0.0021321961620469083,0.0,0.0,0.0021321961620469083,0.0,1.0,0.0,0.0,1.0,0.0
3195,17,0.39849624060150374,e,240,0.5571428571428572,0.00014709989834036388,0.07817460317460317,Positive,-0.998722493648529,0.17489999999999994,4.73,0.9333333333333333,0.975,0.23333333333333334,4.65,0.05416666666666667,0.008333333333333333,0.0625,0.7833333333333333,0.5833333333333334,0.4166666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0
3196,27,0.3728813559322034,urlLink,74,0.8170731707317073,0.00011290041814939547,0.0615151515151515,Neutral,-0.904707670211792,0.2581,9.6,0.10810810810810811,0.9459459459459459,0.1891891891891892,5.121621621621622,0.0,0.0,0.04054054054054054,0.06756756756756757,0.6,0.4,0.0,0.6666666666666666,0.3333333333333333,0.0
3197,16,0.48924122310305773,.,451,0.5182119205298014,0.00022455702015466603,0.09837420042643921,Positive,-0.9999966621398926,0.21150000000000002,5.7,0.29046563192904656,0.9955654101995566,0.0975609756097561,4.800443458980045,0.0,0.0,0.12416851441241686,0.16186252771618626,0.4065934065934066,0.5934065934065934,0.0,0.46511627906976744,0.5348837209302325,0.0
3198,16,0.4117647058823529,258,10,0.9230769230769231,4.120462735716545e-05,-0.6,Negative,-0.9907320141792297,0.0,4.0,0.3,1.0,0.2,3.8,0.0,0.0,0.2,0.1,0.0,1.0,0.0,0.0,1.0,0.0
3199,27,0.44583333333333336,turtle,133,0.6687116564417178,0.00011928029645504025,0.0870882740447958,Positive,-0.7244622707366943,0.3173999999999999,6.49,0.17293233082706766,1.0,0.12781954887218044,5.12781954887218,0.007518796992481203,0.0,0.06015037593984962,0.10526315789473684,0.55,0.45,0.0,0.5,0.5,0.0
3200,24,0.11538461538461539,"jobs,",23,0.825,6.588755439369855e-05,0.05,Positive,0.9931631088256836,1.0,17.13,0.6956521739130435,0.9130434782608696,0.08695652173913043,9.130434782608695,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.21739130434782608,0.5,0.5,0.0,0.5,0.5,0.0
3201,24,0.2,urlLink,8,0.8888888888888888,3.716183403535903e-05,0.0,Neutral,0.8968400955200195,0.0,3.2,0.125,1.0,0.375,4.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,26,0.5130434782608696,Lord,224,0.6642066420664207,0.00014531619651995001,0.21544871794871798,Positive,0.5905532240867615,0.23650000000000004,10.42,0.125,1.0,0.07589285714285714,5.080357142857143,0.004464285714285714,0.0,0.0625,0.044642857142857144,0.425531914893617,0.574468085106383,0.0,0.5,0.5,0.0
3203,17,0.4296875,need,219,0.6601941747572816,0.00019605559555348415,0.13060696248196252,Positive,-0.5490527749061584,0.27780000000000005,6.15,0.3470319634703196,0.9863013698630136,0.136986301369863,6.004566210045662,0.0,0.0091324200913242,0.1095890410958904,0.2054794520547945,0.38636363636363635,0.6136363636363636,0.0,0.40540540540540543,0.5945945945945946,0.0
3204,24,0.46153846153846156,I'm,119,0.7245508982035929,0.00014500046245565756,-0.013970588235294094,Positive,-0.9310605525970459,0.37049999999999994,7.8,0.3697478991596639,0.9831932773109243,0.2184873949579832,5.61344537815126,0.008403361344537815,0.10084033613445378,0.12605042016806722,0.12605042016806722,0.10526315789473684,0.8947368421052632,0.0,0.2,0.8,0.0
3205,35,0.625,game,3,1.0,2.5460277774951353e-05,-0.4,Positive,0.7690743803977966,0.6540999999999999,14.53,0.6666666666666666,1.0,0.6666666666666666,5.666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,25,0.5,I'm,50,0.8208955223880597,9.84738321253113e-05,0.1116496598639456,Negative,-0.9210740327835083,0.09540000000000004,3.32,0.26,0.98,0.12,5.14,0.0,0.0,0.02,0.24,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.0
3207,27,0.49818840579710144,I've,277,0.631578947368421,0.00020166094796565033,0.20161593614718615,Positive,0.8239073753356934,0.39690000000000003,9.36,0.2490974729241877,0.9927797833935018,0.08664259927797834,5.667870036101083,0.0036101083032490976,0.007220216606498195,0.1371841155234657,0.10108303249097472,0.35526315789473684,0.631578947368421,0.013157894736842105,0.4,0.5866666666666667,0.013333333333333334
3208,23,0.0,official,4,0.8571428571428571,2.5968478824685657e-05,0.5,Positive,0.8314582705497742,1.0,27.87,0.75,1.0,0.5,4.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3209,16,0.4175824175824176,lol,106,0.6880733944954128,0.00010730316928827095,0.17698412698412702,Positive,0.991251528263092,1.0,43.15,0.009433962264150943,1.0,0.08490566037735849,4.613207547169812,0.0,0.0,0.009433962264150943,0.0,0.16666666666666666,0.8333333333333334,0.0,0.5,0.5,0.0
3210,48,0.5402298850574713,report,40,0.8723404255319149,9.698854733317934e-05,0.625,Positive,0.8305242657661438,0.8609,9.68,0.35,1.0,0.2,8.35,0.0,0.025,0.05,0.275,0.5,0.5,0.0,0.6,0.4,0.0
